video_name,video_id,frame_number,timestamp_sec,track_id,frame_width,frame_height,video_fps,center_x,center_y,normalized_x,normalized_y,bbox_width,bbox_height,bbox_area_ratio,detection_confidence,motion_valid,movement_distance_px,movement_distance_norm,speed_px_s,speed_norm_s,acceleration_px_s2,acceleration_norm_s2,direction_angle_deg,direction_change_deg,direction_sin,direction_cos,consecutive_frames
mall.mp4,VIDEO_002,513,17.0837,1186,1280,720,29.97,207.1,398.65,0.161799,0.553678,41.41,86.15,0.00387092,0.280591,1,1.721,0.00117184,51.5774,0.03512003,31.6238,0.02153325,177.0024,21.9035,0.05229404,-0.99863173,11
mall.mp4,VIDEO_002,513,17.0837,1197,1280,720,29.97,780.71,326.6,0.609933,0.453611,21.54,62.42,0.00145911,0.37927,1,0.2978,0.00020277,8.9249,0.00607714,-6.7883,-0.00462225,169.191,29.1007,0.18753591,-0.98225775,9
mall.mp4,VIDEO_002,513,17.0837,951,1280,720,29.97,521.4,434.7,0.407347,0.603756,32.67,69.48,0.00246283,0.327648,1,0.2266,0.00015428,6.7905,0.00462379,121.6258,0.08281724,106.4383,160.1515,0.95912494,-0.28298294,9
mall.mp4,VIDEO_002,513,17.0837,1208,1280,720,29.97,424.75,682.87,0.331838,0.948426,52.7,69.62,0.00398134,0.399562,1,0.3934,0.00026786,11.7895,0.00802767,-192.0529,-0.13077233,318.839,23.33,-0.65817775,0.75286257,3
mall.mp4,VIDEO_002,514,17.1171,1,1280,720,29.97,841.89,582.01,0.657723,0.808344,45.85,112.91,0.00561731,0.714141,1,0.0714,4.862e-05,2.1401,0.00145727,-137.9466,-0.09393039,218.6675,135.4,-0.62479928,-0.78078542,514
mall.mp4,VIDEO_002,514,17.1171,3,1280,720,29.97,988.27,570.8,0.772089,0.792779,56.26,88.64,0.00541051,0.48688,1,0.33,0.0002247,9.8899,0.00673423,-81.0555,-0.05519221,354.7576,19.9939,-0.09136954,0.99581705,514
mall.mp4,VIDEO_002,514,17.1171,786,1280,720,29.97,541.36,337.6,0.422938,0.468883,15.09,45.67,0.00074775,0.228227,1,0.2607,0.00017749,7.812,0.00531933,-184.0604,-0.1253301,239.0869,47.5895,-0.85794713,-0.51373799,219
mall.mp4,VIDEO_002,514,17.1171,901,1280,720,29.97,733.92,642.57,0.573376,0.892454,47.04,110.36,0.00563348,0.670469,1,1.0406,0.00070856,31.1866,0.02123552,494.6192,0.33679533,13.9392,1.858,0.24089296,0.97055169,157
mall.mp4,VIDEO_002,514,17.1171,907,1280,720,29.97,742.51,514.99,0.580082,0.715258,37.97,89.84,0.00370137,0.530139,1,1.7651,0.0012019,52.9004,0.03602085,-322.1203,-0.21933765,230.9175,27.6775,-0.77623932,-0.63043835,149
mall.mp4,VIDEO_002,514,17.1171,879,1280,720,29.97,19.71,560.38,0.015398,0.778309,39.42,82.28,0.00351949,0.447799,1,1.1739,0.00079931,35.1809,0.02395535,-538.2288,-0.36648992,184.6091,3.892,-0.08035794,-0.99676607,148
mall.mp4,VIDEO_002,514,17.1171,939,1280,720,29.97,777.0,561.91,0.607029,0.780425,42.54,96.58,0.00445806,0.777989,1,0.8838,0.00060182,26.4888,0.0180367,-339.7157,-0.23131865,287.1768,6.7373,-0.95539821,0.2953206,135
mall.mp4,VIDEO_002,514,17.1171,944,1280,720,29.97,472.23,672.62,0.368932,0.934196,32.5,93.77,0.00330718,0.787302,1,0.6904,0.0004701,20.6909,0.01408881,165.5926,0.11275508,147.6953,5.6665,0.534422,-0.8452178,133
mall.mp4,VIDEO_002,514,17.1171,715,1280,720,29.97,261.96,647.33,0.204657,0.899069,62.15,106.76,0.00719935,0.804042,1,3.4159,0.00232593,102.3737,0.06970811,830.8022,0.56570852,177.4064,4.929,0.04525103,-0.99897565,118
mall.mp4,VIDEO_002,514,17.1171,1046,1280,720,29.97,726.8,390.88,0.567811,0.542884,25.05,70.17,0.00190755,0.468614,1,0.3203,0.00021808,9.5988,0.006536,22.5802,0.0153753,326.2872,110.2254,-0.55502998,0.83183034,70
mall.mp4,VIDEO_002,514,17.1171,923,1280,720,29.97,418.64,587.82,0.327061,0.816418,44.38,91.26,0.00439457,0.503847,1,3.9359,0.00268004,117.9597,0.08032096,468.9553,0.3193203,178.1485,0.1989,0.03230925,-0.99947792,64
mall.mp4,VIDEO_002,514,17.1171,1080,1280,720,29.97,520.8,552.69,0.406878,0.767619,43.52,94.71,0.00447249,0.540636,1,0.2143,0.00014594,6.4233,0.00437377,-59.9522,-0.04082254,75.0565,120.6306,0.96618056,0.25786648,56
mall.mp4,VIDEO_002,514,17.1171,1124,1280,720,29.97,863.98,563.05,0.674981,0.782014,30.62,91.97,0.00305537,0.349605,1,1.0026,0.00068268,30.0477,0.02046001,-2029.7231,-1.38207575,89.3861,4.906,0.9999426,0.01071443,37
mall.mp4,VIDEO_002,514,17.1171,262,1280,720,29.97,851.09,678.07,0.664915,0.941767,48.61,83.86,0.00442285,0.518953,1,0.8655,0.00058935,25.9397,0.01766282,-1093.2056,-0.74438379,2.9427,4.1216,0.05133738,0.99868137,33
mall.mp4,VIDEO_002,514,17.1171,711,1280,720,29.97,335.0,596.96,0.261716,0.829112,40.75,94.38,0.00417375,0.600429,1,0.9759,0.00066454,29.2492,0.01991629,373.0307,0.25400345,6.0706,10.5663,0.10575415,0.99439231,24
mall.mp4,VIDEO_002,514,17.1171,1094,1280,720,29.97,468.1,389.75,0.365702,0.541318,20.19,50.59,0.00110851,0.270234,1,1.0762,0.00073284,32.2552,0.02196317,43.0966,0.02934526,202.1989,4.7935,-0.37782284,-0.92587791,17
mall.mp4,VIDEO_002,514,17.1171,1177,1280,720,29.97,46.9,679.24,0.036639,0.943386,59.77,81.52,0.00528678,0.491364,1,1.2535,0.00085351,37.5666,0.02557976,-1161.6283,-0.79097408,355.6002,5.4744,-0.0767157,0.99705301,14
mall.mp4,VIDEO_002,514,17.1171,1186,1280,720,29.97,206.1,398.35,0.161018,0.553259,40.5,85.1,0.0037395,0.272288,1,1.0446,0.00071128,31.3063,0.02131706,-607.5259,-0.41367555,196.824,19.8216,-0.28943245,-0.95719844,12
mall.mp4,VIDEO_002,514,17.1171,1197,1280,720,29.97,780.37,326.57,0.609665,0.453573,21.49,62.31,0.00145308,0.411084,1,0.3447,0.0002347,10.3303,0.00703412,42.1206,0.0286807,184.4966,15.3056,-0.07839915,-0.99692205,10
mall.mp4,VIDEO_002,514,17.1171,951,1280,720,29.97,521.36,434.41,0.407312,0.603342,32.77,69.6,0.00247492,0.410608,1,0.3016,0.00020539,9.0401,0.00615558,67.4202,0.04590769,261.3825,154.9442,-0.98871074,-0.14983685,10
mall.mp4,VIDEO_002,514,17.1171,1208,1280,720,29.97,425.0,683.52,0.332033,0.949332,54.15,71.69,0.0042119,0.381477,1,0.6981,0.00047536,20.9226,0.01424655,273.7186,0.18638002,69.1019,110.2629,0.934216,0.35670781,4
mall.mp4,VIDEO_002,515,17.1505,1,1280,720,29.97,841.9,582.2,0.657732,0.808616,45.82,112.92,0.00561452,0.675392,1,0.1961,0.00013355,5.8783,0.00400262,112.0314,0.07628425,86.9586,131.7088,0.99859149,0.05305698,515
mall.mp4,VIDEO_002,515,17.1505,3,1280,720,29.97,988.65,570.84,0.772383,0.792837,56.12,88.61,0.00539578,0.494568,1,0.3789,0.00025803,11.3568,0.00773304,43.9617,0.02993434,6.3438,11.5862,0.1104934,0.99387686,515
mall.mp4,VIDEO_002,515,17.1505,786,1280,720,29.97,541.22,337.51,0.422825,0.468759,15.13,45.58,0.00074812,0.213007,1,0.1707,0.0001162,5.1146,0.00348261,-80.8419,-0.05504671,211.3038,27.7831,-0.51957531,-0.85442466,220
mall.mp4,VIDEO_002,515,17.1505,901,1280,720,29.97,736.56,643.44,0.575438,0.893673,46.8,109.39,0.00555572,0.569298,1,2.7807,0.00189343,83.3379,0.05674629,1562.9755,1.06425878,18.3978,4.4585,0.31561202,0.94888833,158
mall.mp4,VIDEO_002,515,17.1505,907,1280,720,29.97,741.72,514.13,0.57947,0.714064,38.52,90.37,0.00377742,0.530226,1,1.1632,0.00079208,34.8626,0.02373858,-540.5937,-0.36810019,227.6358,3.2817,-0.7388767,-0.67384065,150
mall.mp4,VIDEO_002,515,17.1505,879,1280,720,29.97,19.48,560.76,0.015217,0.778832,38.96,82.14,0.00347204,0.320073,1,0.442,0.00030095,13.246,0.00901941,-657.3921,-0.44763039,121.5713,63.0378,0.85198887,-0.5235599,149
mall.mp4,VIDEO_002,515,17.1505,939,1280,720,29.97,776.96,561.38,0.606997,0.779694,42.47,97.54,0.00449438,0.794228,1,0.5277,0.00035934,15.8163,0.01076958,-319.856,-0.21779585,265.5624,21.6143,-0.99700221,-0.07737306,136
mall.mp4,VIDEO_002,515,17.1505,944,1280,720,29.97,471.67,673.36,0.368496,0.935227,32.39,92.53,0.00325225,0.771104,1,0.9284,0.00063218,27.825,0.01894656,213.8098,0.145587,126.9426,20.7527,0.79923808,-0.60101455,134
mall.mp4,VIDEO_002,515,17.1505,715,1280,720,29.97,258.5,647.3,0.201952,0.899031,62.01,106.43,0.00716127,0.757149,1,3.4622,0.00235749,103.7628,0.07065402,41.6336,0.02834907,180.4515,3.0451,-0.00788012,-0.99996895,119
mall.mp4,VIDEO_002,515,17.1505,1046,1280,720,29.97,726.52,390.9,0.567595,0.542914,24.98,69.93,0.00189549,0.478136,1,0.2768,0.00018845,8.2946,0.00564797,-39.0856,-0.02661412,175.5763,150.7109,0.07713074,-0.99702099,71
mall.mp4,VIDEO_002,515,17.1505,923,1280,720,29.97,415.36,588.37,0.324501,0.817183,43.92,90.44,0.00430945,0.50019,1,3.3238,0.00226321,99.6132,0.06782845,-549.8468,-0.3744008,170.4546,7.6939,0.16582966,-0.98615441,65
mall.mp4,VIDEO_002,515,17.1505,1080,1280,720,29.97,520.63,553.83,0.406743,0.769213,44.13,96.26,0.00460977,0.535595,1,1.1606,0.00079031,34.7847,0.02368555,849.991,0.57877453,98.5449,23.4884,0.98889968,-0.14858474,57
mall.mp4,VIDEO_002,515,17.1505,1124,1280,720,29.97,864.04,563.53,0.675035,0.782687,30.74,92.54,0.00308706,0.315316,1,0.4891,0.00033307,14.6598,0.00998212,-461.175,-0.31402254,81.9124,7.4737,0.99005404,0.14068762,38
mall.mp4,VIDEO_002,515,17.1505,262,1280,720,29.97,851.85,678.19,0.665511,0.941932,49.03,83.62,0.00444819,0.53888,1,0.772,0.00052567,23.1367,0.01575423,-84.0049,-0.05720051,8.8732,5.9305,0.15424905,0.988032,34
mall.mp4,VIDEO_002,515,17.1505,711,1280,720,29.97,335.67,597.3,0.262245,0.82958,40.71,94.37,0.00416901,0.659873,1,0.7567,0.00051527,22.679,0.01544252,-196.9094,-0.13407924,26.4767,20.4061,0.44583382,0.89511575,25
mall.mp4,VIDEO_002,515,17.1505,1094,1280,720,29.97,467.12,389.84,0.364936,0.541442,19.8,50.18,0.00107797,0.286749,1,0.9846,0.00067042,29.5077,0.02009237,-82.3418,-0.05606804,174.7653,27.4336,0.09123579,-0.99582932,18
mall.mp4,VIDEO_002,515,17.1505,1177,1280,720,29.97,49.48,680.82,0.038655,0.945589,59.02,78.35,0.00501762,0.452612,1,3.0286,0.00206226,90.7687,0.06180609,1594.4705,1.0857043,31.5771,35.9769,0.52364506,0.85193653,15
mall.mp4,VIDEO_002,515,17.1505,1186,1280,720,29.97,204.96,398.81,0.160122,0.553904,39.91,84.5,0.00365937,0.326942,1,1.2373,0.0008425,37.0819,0.02524977,173.0951,0.1178636,157.9299,38.8941,0.37574118,-0.92672465,13
mall.mp4,VIDEO_002,515,17.1505,1197,1280,720,29.97,780.09,326.74,0.609444,0.453802,21.49,62.34,0.00145376,0.413058,1,0.3268,0.00022249,9.7929,0.00666815,-16.1078,-0.01096806,149.6631,34.8335,0.50508419,-0.86307008,11
mall.mp4,VIDEO_002,515,17.1505,951,1280,720,29.97,521.33,434.39,0.407289,0.60332,32.75,69.47,0.0024684,0.446697,1,0.0337,2.296e-05,1.0104,0.00068802,-240.6499,-0.16386296,208.7574,52.6251,-0.48110197,-0.87666464,11
mall.mp4,VIDEO_002,515,17.1505,1208,1280,720,29.97,425.13,683.85,0.33213,0.949785,54.35,72.17,0.00425627,0.490268,1,0.3497,0.00023811,10.4803,0.00713621,-312.9556,-0.21309721,69.0612,0.0406,0.93396276,0.35737035,5
mall.mp4,VIDEO_002,515,17.1505,1166,1280,720,29.97,63.43,273.88,0.049552,0.380387,57.87,106.34,0.00667783,0.281848,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mall.mp4,VIDEO_002,516,17.1838,1,1280,720,29.97,841.78,582.46,0.65764,0.808973,45.84,113.16,0.00562843,0.690638,1,0.283,0.00019268,8.4804,0.00577449,77.9875,0.05310314,114.5196,27.561,0.90981905,-0.41500518,516
mall.mp4,VIDEO_002,516,17.1838,3,1280,720,29.97,989.36,571.11,0.77294,0.793205,55.89,88.68,0.00537796,0.506773,1,0.7604,0.00051778,22.7895,0.0155178,342.6394,0.23330944,20.3892,14.0454,0.3483951,0.93734778,516
mall.mp4,VIDEO_002,516,17.1838,786,1280,720,29.97,541.29,337.67,0.422883,0.468986,15.09,45.45,0.00074434,0.188299,1,0.1795,0.00012226,5.3811,0.00366408,7.9871,0.00543857,65.5303,145.7735,0.91018012,0.41421269,221
mall.mp4,VIDEO_002,516,17.1838,901,1280,720,29.97,739.63,644.22,0.577836,0.89475,46.64,108.98,0.00551531,0.569442,1,3.1663,0.002156,94.8944,0.06461533,346.3492,0.23583552,14.1695,4.2283,0.24479145,0.96957576,159
mall.mp4,VIDEO_002,516,17.1838,907,1280,720,29.97,741.97,513.71,0.57966,0.713491,39.24,91.7,0.00390424,0.476863,1,0.4794,0.00032643,14.3676,0.00978316,-614.2355,-0.41824423,300.5343,72.8985,-0.86132483,0.50805465,151
mall.mp4,VIDEO_002,516,17.1838,879,1280,720,29.97,20.17,561.68,0.015761,0.780115,40.35,81.14,0.00355258,0.400649,1,1.1569,0.00078776,34.6727,0.02360928,642.1603,0.43725875,52.9999,68.5714,0.79863443,0.60181645,150
mall.mp4,VIDEO_002,516,17.1838,939,1280,720,29.97,776.98,561.03,0.607019,0.77921,42.25,98.1,0.00449762,0.759284,1,0.3497,0.00023812,10.4805,0.00713638,-159.9119,-0.10888694,274.6351,9.0727,-0.99672952,0.08081001,137
mall.mp4,VIDEO_002,516,17.1838,944,1280,720,29.97,471.14,673.99,0.368079,0.936093,32.42,91.51,0.00321971,0.751418,1,0.82,0.00055835,24.5753,0.01673381,-97.3925,-0.06631634,130.5324,3.5898,0.76003892,-0.64987756,135
mall.mp4,VIDEO_002,516,17.1838,715,1280,720,29.97,254.62,647.48,0.198925,0.899274,61.79,106.41,0.0071341,0.735133,1,3.8793,0.00264152,116.2642,0.07916645,374.6669,0.25511759,177.4133,3.0382,0.04513111,-0.99898107,120
mall.mp4,VIDEO_002,516,17.1838,1046,1280,720,29.97,726.54,391.12,0.56761,0.543223,24.89,69.76,0.00188389,0.550058,1,0.2235,0.00015215,6.6968,0.00456,-47.886,-0.03260645,85.1191,90.4573,0.99637366,0.08508543,72
mall.mp4,VIDEO_002,516,17.1838,923,1280,720,29.97,412.85,589.18,0.322541,0.818305,43.26,89.4,0.00419633,0.538527,1,2.6356,0.0017946,78.9877,0.05378417,-618.1469,-0.42090757,162.1508,8.3037,0.30651252,-0.95186663,66
mall.mp4,VIDEO_002,516,17.1838,1080,1280,720,29.97,520.4,556.02,0.406566,0.772245,43.98,96.15,0.00458866,0.607918,1,2.1947,0.00149438,65.7738,0.04478662,928.7455,0.6323999,95.9346,2.6103,0.99464051,-0.10339372,58
mall.mp4,VIDEO_002,516,17.1838,1124,1280,720,29.97,864.04,563.88,0.675031,0.783162,30.8,92.99,0.00310758,0.311005,1,0.3425,0.00023318,10.2633,0.00698848,-131.7625,-0.08971951,90.9344,9.0221,0.99986702,-0.01630799,39
mall.mp4,VIDEO_002,516,17.1838,262,1280,720,29.97,853.34,678.4,0.66667,0.942227,49.51,83.19,0.00446954,0.581867,1,1.4995,0.00102105,44.9405,0.03060084,653.4609,0.44495354,8.1408,0.7324,0.14160655,0.98992302,35
mall.mp4,VIDEO_002,516,17.1838,711,1280,720,29.97,336.38,597.74,0.2628,0.830192,40.76,94.59,0.00418367,0.674779,1,0.8351,0.00056865,25.0287,0.0170425,70.4217,0.04795146,31.8362,5.3595,0.52749203,0.84955998,26
mall.mp4,VIDEO_002,516,17.1838,1094,1280,720,29.97,466.33,389.88,0.364321,0.541498,19.35,49.46,0.00103877,0.245323,1,0.7881,0.00053663,23.6194,0.01608291,-176.4729,-0.12016361,177.1023,2.337,0.05055273,-0.99872139,19
mall.mp4,VIDEO_002,516,17.1838,1177,1280,720,29.97,51.47,681.46,0.040212,0.946469,59.62,77.09,0.004987,0.440537,1,2.0916,0.00142423,62.6864,0.04268431,-841.6285,-0.57308034,17.6245,13.9526,0.30277776,0.95306119,16
mall.mp4,VIDEO_002,516,17.1838,1186,1280,720,29.97,205.02,400.3,0.160168,0.555972,39.47,84.48,0.00361776,0.36831,1,1.4897,0.00101434,44.6454,0.0303999,226.6786,0.15434959,87.7097,70.2202,0.99920115,0.03996333,14
mall.mp4,VIDEO_002,516,17.1838,1197,1280,720,29.97,779.75,327.14,0.609178,0.454363,21.53,62.42,0.00145793,0.421923,1,0.5284,0.00035983,15.8376,0.01078412,181.1607,0.12335567,130.2309,19.4321,0.76344762,-0.64586975,12
mall.mp4,VIDEO_002,516,17.1838,951,1280,720,29.97,521.33,434.8,0.407286,0.603892,32.78,69.51,0.00247223,0.441554,1,0.4118,0.0002804,12.3414,0.00840351,339.5907,0.23123356,90.5478,118.2096,0.9999543,-0.00956008,12
mall.mp4,VIDEO_002,516,17.1838,1208,1280,720,29.97,425.4,683.99,0.332342,0.949993,54.14,72.01,0.00423049,0.531551,1,0.3091,0.00021046,9.2632,0.00630745,-36.4771,-0.02483796,28.9604,40.1008,0.48420454,0.87495484,6
mall.mp4,VIDEO_002,516,17.1838,1166,1280,720,29.97,63.03,274.52,0.049242,0.38128,56.51,106.64,0.00653875,0.330736,1,0.7557,0.00051456,22.6477,0.01542126,0.0,0.0,121.6421,0.0,0.85134133,-0.52461219,2
mall.mp4,VIDEO_002,517,17.2172,1,1280,720,29.97,841.84,582.64,0.65769,0.809224,45.85,113.4,0.00564126,0.657425,1,0.1919,0.00013064,5.7499,0.00391519,-81.8356,-0.05572338,70.3891,44.1306,0.94199356,0.33563094,517
mall.mp4,VIDEO_002,517,17.2172,3,1280,720,29.97,990.23,571.27,0.77362,0.793431,55.42,88.61,0.0053288,0.495672,1,0.8849,0.00060252,26.5196,0.01805767,111.7902,0.07612001,10.5744,9.8148,0.18351178,0.98301751,517
mall.mp4,VIDEO_002,517,17.2172,786,1280,720,29.97,541.38,337.74,0.422951,0.469084,15.0,45.07,0.00073337,0.210847,1,0.1125,7.663e-05,3.3727,0.00229654,-60.1907,-0.04098495,38.4984,27.0318,0.62249337,0.78262507,222
mall.mp4,VIDEO_002,517,17.2172,901,1280,720,29.97,742.76,644.93,0.580279,0.895735,46.07,107.71,0.00538453,0.606461,1,3.2068,0.00218354,96.1066,0.06544077,36.331,0.02473847,12.7748,1.3947,0.22111925,0.97524678,160
mall.mp4,VIDEO_002,517,17.2172,907,1280,720,29.97,741.91,513.94,0.579616,0.713811,39.63,92.41,0.00397401,0.501055,1,0.2378,0.00016194,7.1275,0.00485325,-216.9857,-0.14774954,103.9373,163.4029,0.97055998,-0.24085953,152
mall.mp4,VIDEO_002,517,17.2172,879,1280,720,29.97,19.34,563.38,0.015109,0.782472,38.68,81.12,0.00340463,0.4841,1,1.8913,0.00128779,56.6811,0.0385952,659.5922,0.44912843,116.2096,63.2097,0.89718418,-0.44165659,151
mall.mp4,VIDEO_002,517,17.2172,939,1280,720,29.97,776.95,560.25,0.606992,0.77812,42.08,98.65,0.00450477,0.667821,1,0.7854,0.00053481,23.539,0.01602814,391.3631,0.26648631,267.4702,7.165,-0.99902538,-0.0441395,138
mall.mp4,VIDEO_002,517,17.2172,944,1280,720,29.97,470.55,674.28,0.36762,0.936499,32.67,91.11,0.00322961,0.728666,1,0.6567,0.00044717,19.682,0.01340183,-146.6539,-0.09985935,153.5028,22.9704,0.44615378,-0.89495632,136
mall.mp4,VIDEO_002,517,17.2172,715,1280,720,29.97,250.74,648.01,0.195894,0.900007,61.4,106.4,0.00708853,0.713754,1,3.915,0.00266581,117.3333,0.07989441,32.0408,0.02181719,172.2562,5.1571,0.1347443,-0.9908804,121
mall.mp4,VIDEO_002,517,17.2172,1046,1280,720,29.97,726.49,391.29,0.567568,0.543462,24.84,69.68,0.00187832,0.545614,1,0.1809,0.00012318,5.4215,0.00369162,-38.221,-0.02602541,107.414,22.2949,0.95416727,-0.29927382,73
mall.mp4,VIDEO_002,517,17.2172,923,1280,720,29.97,412.9,589.61,0.322574,0.818901,43.26,89.27,0.0041908,0.585942,1,0.4316,0.00029386,12.934,0.00880698,-1979.6317,-1.34796762,84.237,77.9138,0.99494576,0.10041386,67
mall.mp4,VIDEO_002,517,17.2172,1080,1280,720,29.97,520.02,557.02,0.406265,0.773641,45.18,99.44,0.00487519,0.547383,1,1.0764,0.00073292,32.2588,0.02196561,-1004.447,-0.68394642,110.956,15.0214,0.93385544,-0.35765069,59
mall.mp4,VIDEO_002,517,17.2172,1124,1280,720,29.97,863.81,563.97,0.674849,0.783286,30.69,92.92,0.00309399,0.319399,1,0.2485,0.00016918,7.4462,0.00507025,-84.4293,-0.05748948,159.0272,68.0927,0.3579253,-0.93375022,40
mall.mp4,VIDEO_002,517,17.2172,262,1280,720,29.97,854.54,678.6,0.667606,0.942506,49.98,82.79,0.00448955,0.553864,1,1.2151,0.00082737,36.416,0.02479635,-255.4796,-0.17396076,9.5066,1.3657,0.16516055,0.98626669,36
mall.mp4,VIDEO_002,517,17.2172,711,1280,720,29.97,337.12,597.64,0.263378,0.830062,40.72,94.44,0.00417239,0.669799,1,0.746,0.00050795,22.357,0.01522327,-80.0716,-0.05452222,352.7638,39.0724,-0.1259604,0.99203527,27
mall.mp4,VIDEO_002,517,17.2172,1094,1280,720,29.97,465.42,390.26,0.36361,0.542033,19.05,48.64,0.00100563,0.216373,1,0.9884,0.00067301,29.622,0.02017013,179.8957,0.12249427,157.0486,20.0537,0.38995071,-0.92083573,20
mall.mp4,VIDEO_002,517,17.2172,1177,1280,720,29.97,53.9,681.66,0.042108,0.946754,60.65,76.67,0.00504603,0.357578,1,2.435,0.00165801,72.9759,0.04969062,308.3766,0.20997929,4.8486,12.7759,0.0845231,0.99642152,17
mall.mp4,VIDEO_002,517,17.2172,1186,1280,720,29.97,203.92,400.39,0.159316,0.556096,37.87,81.27,0.00333977,0.359379,1,1.0947,0.00074537,32.807,0.02233888,-354.7989,-0.2415891,175.2962,87.5865,0.08200489,-0.99663193,15
mall.mp4,VIDEO_002,517,17.2172,1197,1280,720,29.97,779.62,327.54,0.609076,0.454923,21.67,62.98,0.00148104,0.349074,1,0.4241,0.0002888,12.7114,0.00865545,-93.6915,-0.06379625,107.845,22.3859,0.95188884,-0.30644352,13
mall.mp4,VIDEO_002,517,17.2172,951,1280,720,29.97,521.26,435.47,0.407237,0.604819,32.76,69.44,0.00246819,0.448341,1,0.6706,0.0004566,20.0967,0.0136842,232.4249,0.15826236,95.2983,4.7505,0.99572743,-0.0923411,13
mall.mp4,VIDEO_002,517,17.2172,1208,1280,720,29.97,425.83,684.11,0.332681,0.950158,53.86,71.77,0.00419443,0.500119,1,0.4508,0.00030699,13.5117,0.00920036,127.3287,0.08670043,15.2267,13.7337,0.26263911,0.96489414,7
mall.mp4,VIDEO_002,517,17.2172,1166,1280,720,29.97,62.99,276.64,0.049209,0.384226,56.28,109.22,0.00666975,0.43786,1,2.121,0.00144425,63.5673,0.04328411,1226.3594,0.83505066,91.1326,30.5095,0.99980462,-0.01976657,3
mall.mp4,VIDEO_002,518,17.2506,1,1280,720,29.97,842.28,582.77,0.65803,0.809405,45.94,113.61,0.00566307,0.624092,1,0.4543,0.00030937,13.6167,0.00927189,235.7703,0.16054034,16.6469,53.7422,0.28647273,0.9580884,518
mall.mp4,VIDEO_002,518,17.2506,3,1280,720,29.97,990.66,571.36,0.773951,0.793552,54.86,88.45,0.00526538,0.516638,1,0.4334,0.00029508,12.9876,0.0088435,-405.5533,-0.27614872,11.5616,0.9872,0.20042082,0.9797099,518
mall.mp4,VIDEO_002,518,17.2506,786,1280,720,29.97,541.61,337.83,0.423134,0.469205,14.87,44.78,0.00072263,0.218932,1,0.2499,0.00017019,7.4909,0.0051007,123.4225,0.08404062,20.4717,18.0267,0.34974488,0.93684498,223
mall.mp4,VIDEO_002,518,17.2506,901,1280,720,29.97,745.79,645.58,0.582648,0.89664,45.39,106.67,0.00525341,0.654958,1,3.1018,0.00211207,92.9607,0.06329866,-94.2831,-0.06419911,12.1251,0.6497,0.21004643,0.97769141,161
mall.mp4,VIDEO_002,518,17.2506,907,1280,720,29.97,741.62,514.66,0.579391,0.714804,39.7,92.33,0.00397739,0.488595,1,0.7702,0.00052441,23.0815,0.01571665,478.1429,0.32557631,111.9077,7.9704,0.92778643,-0.37311169,153
mall.mp4,VIDEO_002,518,17.2506,879,1280,720,29.97,18.73,566.03,0.01463,0.786149,37.45,82.62,0.0033574,0.486838,1,2.7179,0.0018507,81.4568,0.05546543,742.5287,0.50560141,103.0339,13.1757,0.97423667,-0.22552809,152
mall.mp4,VIDEO_002,518,17.2506,939,1280,720,29.97,777.04,559.51,0.607066,0.777093,41.91,99.22,0.0045123,0.597031,1,0.746,0.00050799,22.3589,0.0152246,-35.3671,-0.02408214,277.2663,9.7961,-0.99196901,0.12648116,139
mall.mp4,VIDEO_002,518,17.2506,944,1280,720,29.97,470.02,674.52,0.367206,0.936827,32.91,90.8,0.00324231,0.728245,1,0.5805,0.00039525,17.3966,0.01184567,-68.4931,-0.04663823,156.0014,2.4986,0.40671399,-0.91355554,137
mall.mp4,VIDEO_002,518,17.2506,715,1280,720,29.97,246.84,648.13,0.192847,0.900186,60.57,106.04,0.00696953,0.632476,1,3.9019,0.00265686,116.9395,0.07962629,-11.8013,-0.00803573,178.1122,5.856,0.03294308,-0.99945723,122
mall.mp4,VIDEO_002,518,17.2506,1046,1280,720,29.97,726.47,391.46,0.567557,0.543695,24.78,69.54,0.00186942,0.546391,1,0.168,0.00011438,5.0342,0.00342785,-11.6098,-0.00790531,94.5225,12.8915,0.99688651,-0.07884978,74
mall.mp4,VIDEO_002,518,17.2506,923,1280,720,29.97,412.11,590.09,0.321964,0.819566,42.94,89.16,0.00415364,0.609011,1,0.9164,0.00062399,27.4643,0.01870092,435.4729,0.29652154,148.5061,64.2691,0.52240743,-0.85269601,68
mall.mp4,VIDEO_002,518,17.2506,1080,1280,720,29.97,519.62,559.51,0.405953,0.777103,45.38,100.67,0.00495772,0.572078,1,2.5243,0.00171885,75.6536,0.05151393,1300.5435,0.88556401,99.1086,11.8474,0.98739015,-0.1583057,60
mall.mp4,VIDEO_002,518,17.2506,1124,1280,720,29.97,863.38,564.13,0.674518,0.783516,30.46,92.21,0.00304769,0.280897,1,0.4553,0.00031002,13.6451,0.00929118,185.7807,0.12650148,158.7014,0.3258,0.36322891,-0.93169993,41
mall.mp4,VIDEO_002,518,17.2506,262,1280,720,29.97,856.21,678.91,0.668911,0.942934,50.19,82.18,0.00447533,0.556807,1,1.6982,0.00115633,50.8949,0.03465529,433.9326,0.29547272,10.4469,0.9403,0.18132343,0.98342352,37
